X1,X2,y,y_noisy
-5.4511469999220985,-1.436819812601164,1.0,0.0
-6.683673303416962,-1.5428393307647552,1.0,1.0
-4.600928274219075,1.1087526098336724,1.0,1.0
-4.657942557814146,-0.48767182021208816,1.0,1.0
-6.232231334041212,-1.4656550342071157,1.0,1.0
-5.566806790383192,0.05006373414803963,1.0,1.0
-4.134023520040417,-1.0255243649864467,1.0,1.0
-5.042996564946726,0.1418460385789809,1.0,1.0
-5.741124848369712,-0.9385499707852321,1.0,1.0
-6.846211217687827,-0.5367177141608158,1.0,1.0
-4.909881382865703,0.6117274416615734,1.0,0.0
-5.091881821107387,0.34600686094121974,1.0,0.0
-5.547054014024273,0.08741019122408958,1.0,0.0
-3.9632561625136913,-0.9845448691468199,1.0,1.0
-3.5845572529478273,0.3608577571658794,1.0,0.0
-3.7583792173717994,0.814185649028753,1.0,1.0
-4.890896162198061,-1.3099942316271356,1.0,0.0
-6.647824167269101,1.1704168481700865,1.0,0.0
-5.304906991455544,0.5028998464665216,1.0,0.0
-6.054498597759627,0.06740763377111396,1.0,1.0
-5.515467307221514,-0.19497367967803222,1.0,1.0
-6.339249429346337,0.7022101988153509,1.0,1.0
-4.43456987215797,-1.05659841347274,1.0,0.0
-4.259548775841608,0.9774619346995759,1.0,1.0
-6.108943416971934,1.153878750966404,1.0,1.0
-3.429690731689793,0.8047459162985282,1.0,1.0
-4.240973170837475,-0.8814072887384138,1.0,1.0
-4.817552695816394,-0.23399484072740578,1.0,0.0
-5.3042200418388585,0.6468955058380397,1.0,1.0
-5.130471674955546,-0.6745914318278623,1.0,1.0
-4.361007778425904,-1.099759453188542,1.0,0.0
-4.641559023622623,0.07856604853026797,1.0,1.0
-4.948876461509363,-1.064671671587455,1.0,1.0
-5.1615407104698,-0.33411063746176506,1.0,1.0
-4.8231883822771735,0.9241968997170169,1.0,1.0
-3.8418784027649204,-1.618620190828756,1.0,1.0
-4.794629254154075,0.5222071777504951,1.0,0.0
-5.654757102771533,-0.7704784692270196,1.0,1.0
-6.818595454689272,-2.2641721021029424,1.0,1.0
-4.259918622082573,-0.32521440491918113,1.0,0.0
-4.405114815561299,-2.08166341128331,1.0,1.0
-3.1492760969300773,-0.5851691562577186,1.0,1.0
-4.047134806199397,0.9234898614411121,1.0,0.0
-4.275912410248085,0.5163162383851069,1.0,0.0
-3.8694896335149602,1.3162980349420559,1.0,0.0
-2.7535274318814063,-1.2678064275395962,1.0,1.0
-2.9472315523428625,-2.10142360454071,1.0,1.0
-5.47944295533367,0.9663288123578024,1.0,1.0
-4.661309713152142,0.5830174842781045,1.0,1.0
-5.5416093511360565,0.038461487025875735,1.0,1.0
-2.8436239398827747,0.07323436604175323,1.0,1.0
-5.051228845298061,-1.6577287710183866,1.0,1.0
-6.618997432050058,-1.1842971412333738,1.0,1.0
-4.636047988804961,-0.29951624971524493,1.0,1.0
-6.741118177552151,-1.0685929980915148,1.0,1.0
-4.386186155690492,0.29200811851559166,1.0,1.0
-4.64039654802416,0.377285251726297,1.0,1.0
-3.0253833856732846,0.18703572906961502,1.0,1.0
-4.3341349989279285,1.8803138164769544,1.0,1.0
-2.598313534513533,1.0776943972583435,1.0,1.0
-6.271687490266546,-0.6047682224742056,1.0,1.0
-4.043096149683984,0.788507129060477,1.0,1.0
-5.779353624192112,-1.012017361595628,1.0,0.0
-4.8591888407225365,-0.9219238036308439,1.0,1.0
-5.452736476804963,-1.0430401409332613,1.0,1.0
-5.716823200222159,0.31346310879135075,1.0,1.0
-4.238955453901518,1.2518810307609887,1.0,1.0
-6.329163358197732,0.545878236767889,1.0,1.0
-7.047605024932025,-1.3524577887838907,1.0,1.0
-5.507443627707059,1.2924632524407773,1.0,1.0
-4.066916153129521,0.8617093331610818,1.0,1.0
-5.169480030221551,-1.727430556939731,1.0,1.0
-4.664867434883966,0.45315414541235605,1.0,0.0
-6.174412558393644,2.2084057941724042,1.0,0.0
-5.253730181715989,-1.0879615949493042,1.0,1.0
-5.810616168419389,-0.0258374763322287,1.0,1.0
-4.666247236409395,-0.1545598804598917,1.0,1.0
-6.1845603486727425,1.0747815122794047,1.0,1.0
-5.328993900118826,-1.6562815525489425,1.0,0.0
-5.594288515135759,0.24817630997397958,1.0,1.0
-3.2002701534930447,0.49272352187940516,1.0,0.0
-4.091675242857124,0.33495448031190045,1.0,1.0
-6.497979017463581,-1.2396884082095785,1.0,1.0
-4.993689136857455,0.013168793841871688,1.0,1.0
-6.437624665592992,-2.241807703512842,1.0,1.0
-3.472850803852242,-2.082570120794878,1.0,1.0
-4.769608445726529,-0.3617719137746037,1.0,1.0
-4.53331236064062,0.4154443371983395,1.0,0.0
-4.742671158611241,-0.7090879766590517,1.0,1.0
-5.796551487517962,1.4158732272346042,1.0,1.0
-6.446999763025499,1.3476153389371055,1.0,0.0
-4.439870112770612,1.5139858492691183,1.0,1.0
-4.972505514417862,-1.5940998760187572,1.0,1.0
-4.010388487289213,1.6159116615553855,1.0,1.0
-5.424564313195743,-1.457053399821863,1.0,1.0
-4.995033906998448,1.45542454477203,1.0,0.0
-4.906497663406621,-0.3022462256404168,1.0,1.0
-4.7451881342888065,-0.6964398354424826,1.0,1.0
-3.1660570723360077,0.9124714124694039,1.0,1.0
-4.861946846367804,1.0135200349643783,1.0,1.0
-5.99408207234195,0.04526112576407964,1.0,1.0
-4.163413619691484,-1.5436003240369738,1.0,1.0
-4.93596822572674,-0.7779877899988905,1.0,0.0
-3.5551047816555585,0.7753268458294991,1.0,1.0
-4.363173853963694,-0.024437829161156666,1.0,0.0
-2.7822737850736856,0.874864771777635,1.0,0.0
-3.7146354337950838,-0.7768177968485628,1.0,1.0
-6.03512283697606,-0.28551943548944614,1.0,1.0
-3.4982619558651593,1.5759423481242916,1.0,1.0
-3.7710996840185276,-0.20572088056041427,1.0,1.0
-4.599912318627818,0.44932922759562327,1.0,1.0
-5.501283109975518,2.2629888562635774,1.0,1.0
-3.9792769651380175,1.2398742548744637,1.0,0.0
-5.6425196518301854,-0.037473885933132126,1.0,0.0
-4.836557801815136,-0.07837188485939868,1.0,1.0
-4.7803933320526815,-0.7898540481834194,1.0,1.0
-4.81349436131667,1.7053803655743751,1.0,0.0
-7.679224164556803,-0.7759642212255483,1.0,1.0
-5.809396148074952,-1.6880951967278899,1.0,1.0
-4.2437350503242195,-0.6807220466546747,1.0,1.0
-3.4178035902980097,-0.7975397445062465,1.0,1.0
-3.9388016566823367,0.9407547201919846,1.0,1.0
-5.0375616141428035,-0.007324714858118608,1.0,1.0
-3.585144498302223,-0.40127421801463975,1.0,1.0
-5.588855305165279,1.087115668658205,1.0,1.0
-3.987256067141205,-1.6550365053724032,1.0,1.0
-6.281973748334606,0.9673636973121176,1.0,0.0
-4.294175573076265,1.2895817388332886,1.0,1.0
-4.959641416385767,0.46759789338751306,1.0,1.0
-5.996858422512377,0.16473338592949777,1.0,1.0
-5.115697754381162,-0.32366925184067197,1.0,1.0
-6.157634918795694,1.5030802858220838,1.0,1.0
-6.770928890038682,-1.4208631583005802,1.0,0.0
-4.64033712983798,1.4924503501570687,1.0,1.0
-4.985586555283799,0.35388174259344907,1.0,1.0
-6.296008281397683,-0.06827551875464287,1.0,1.0
-4.503679398514594,0.2683612364744374,1.0,1.0
-5.969321978448638,1.4149457977932711,1.0,1.0
-4.155953566718203,-1.0708856013237225,1.0,1.0
-4.886439889958833,0.6057044592789244,1.0,0.0
-6.150696233086561,-0.4173492318769604,1.0,1.0
-5.84423134195683,-1.975508419760619,1.0,1.0
-5.464068430814944,0.08050321190787164,1.0,1.0
-6.624291671997454,-1.2694536527365667,1.0,1.0
-6.037514520661484,0.0012894099253463506,1.0,1.0
-3.27764276002422,-0.4045213173298739,1.0,1.0
-3.9020664689841262,-1.3966212148735413,1.0,1.0
-4.754057352775986,0.21791252878703674,1.0,1.0
-3.9783742975854475,1.8002861855545096,1.0,1.0
-4.591546186806149,1.3445634154975143,1.0,0.0
-4.87484241817604,-0.32252376899127266,1.0,1.0
-3.8953354204939377,0.7896100462546105,1.0,1.0
-6.585974312178587,0.5181237539905489,1.0,0.0
-5.8044791905435815,-0.6314796055970116,1.0,1.0
-3.1282511889260904,-0.33073397296879936,1.0,1.0
-3.7961608018945343,-0.2313703347158477,1.0,1.0
-4.890548428771915,2.3139860401790067,1.0,1.0
-5.8991291641904935,-0.06320024576382834,1.0,1.0
-4.147020838787562,-0.3645755736122083,1.0,1.0
-5.652279216727639,-0.14671484597829285,1.0,1.0
-4.1136321448445266,0.9862844982054221,1.0,1.0
-5.6119134642649415,-1.506527729968559,1.0,0.0
-4.664755769622915,0.5045218296483136,1.0,0.0
-4.240951230545768,-0.07188004823166085,1.0,1.0
-4.828413875838344,-0.22394500720405125,1.0,0.0
-5.2950230637706435,-2.1061125931155775,1.0,1.0
-7.053898699362209,0.5188406717897277,1.0,1.0
-5.566673937641516,1.2450120218064884,1.0,1.0
-6.018451302991469,1.2367810153266208,1.0,1.0
-4.481399347395745,-0.8321408714078885,1.0,0.0
-4.283536268259747,1.016520424183969,1.0,1.0
-7.16975272972658,-0.6023664456492753,1.0,1.0
-5.758080960575261,-0.5629714506985406,1.0,1.0
-4.7500792257981495,-0.7986204436630471,1.0,1.0
-5.061407047589417,0.2592814397634283,1.0,1.0
-4.983985331755399,0.5266807575650981,1.0,0.0
-6.417701914608621,0.4375978513377918,1.0,1.0
-4.454979017709869,0.512238893639757,1.0,1.0
-3.9770076790283238,0.08194595868294394,1.0,1.0
-6.611846050470539,-0.18426639561877123,1.0,1.0
-5.097572286952764,-0.2967269450740896,1.0,1.0
-5.838462837359603,-0.0723347967967121,1.0,1.0
-5.534232950931976,0.49252341485989004,1.0,1.0
-4.923718476262395,-1.5623401866883218,1.0,1.0
-4.433914292105746,0.8864712035487778,1.0,1.0
-3.8626550076349284,-0.9844183787744342,1.0,1.0
-5.986465429603893,1.333470536765627,1.0,1.0
-4.49136058615421,-0.41675812322393774,1.0,1.0
-5.703278881321443,-0.12773321578294342,1.0,1.0
-6.689996038955334,-1.2560443022296242,1.0,0.0
-3.5725810237112556,-0.12337286092770935,1.0,1.0
-5.491374678074857,-1.157159166710515,1.0,0.0
-4.528708566442171,-1.5992833960988466,1.0,1.0
-5.412589582205311,-0.10338114748542854,1.0,1.0
-5.964732673223427,0.3670192580921975,1.0,1.0
-4.389741557065537,0.6396464603333359,1.0,1.0
-3.809214638490408,0.4016916933892972,1.0,0.0
-6.270480526685556,-0.04658250005052318,1.0,1.0
-5.079822188147865,-2.669276124912215,1.0,0.0
-5.341864250342081,-1.506317984705276,1.0,1.0
-4.240154057493166,-0.9338075277475293,1.0,1.0
-4.268315077758521,-0.06221196206009118,1.0,1.0
-6.0718203311060845,1.2525994943576606,1.0,1.0
-5.498274796450329,-0.5643178642846761,1.0,1.0
-5.7817633844015575,-0.8649394080056847,1.0,0.0
-4.665625445581189,-0.18347585656503515,1.0,1.0
-5.194376041629266,1.6175717416548114,1.0,1.0
-5.9864880702434675,-1.696596107998703,1.0,0.0
-5.333002566427888,-1.6629934802022162,1.0,1.0
-5.264034907311283,0.38801408090698447,1.0,1.0
-5.45692056540143,-0.0007712867107671241,1.0,1.0
-3.7393728100663877,1.3338548143506461,1.0,1.0
-5.854582412395794,-0.6936692368428861,1.0,1.0
-7.946340269466788,0.5681543802324237,1.0,1.0
-5.5891401180275935,0.8188390363396776,1.0,1.0
-4.137677907480569,2.379290364006208,1.0,1.0
-4.60562315671161,1.3065870924400338,1.0,1.0
-4.914975498689053,-0.5522436163081672,1.0,1.0
-4.905298100603787,-0.07027034310281031,1.0,0.0
-4.149003229261744,0.11477042478725454,1.0,1.0
-4.559356613460851,-0.4962244658932463,1.0,0.0
-5.033863230559075,0.5396252201426477,1.0,1.0
-6.65682500600486,-0.32149862671436175,1.0,0.0
-5.0879678504413155,0.48376976889402995,1.0,0.0
-7.089763470565334,0.23122118322301294,1.0,0.0
-5.954685099238368,0.6035806256621024,1.0,1.0
-4.835434090843282,2.0348110345717694,1.0,1.0
-5.4309849307523,0.07939955309169693,1.0,1.0
-6.258545015624191,0.06669824167822505,1.0,1.0
-5.1117354288578785,-0.5140781625401065,1.0,1.0
-6.020999493610715,0.19585393262708056,1.0,1.0
-4.526460074801775,-0.9218337835848593,1.0,1.0
-3.2396958430385903,-1.9161100905688793,1.0,1.0
-5.255340803661949,0.4012807883383373,1.0,0.0
-4.4867302754693315,1.8787590066546305,1.0,1.0
-6.409980860037962,-1.1620688374507144,1.0,1.0
-2.634483926373967,0.9230374021410513,1.0,1.0
-4.7087103970801145,2.452470651394031,1.0,1.0
-8.527911885691193,0.3936748537322797,1.0,1.0
-4.4980370743800435,-0.2453090881888694,1.0,1.0
-4.701757440388237,0.5248663825639138,1.0,1.0
-4.256989765257165,-0.21468617853525102,1.0,1.0
-5.112618264001261,0.6427415380344172,1.0,1.0
-6.31105711630482,0.45672814184618316,1.0,1.0
-6.576054132480603,-1.1978913397384352,1.0,1.0
-6.215925744223975,0.6346952906758675,1.0,0.0
-1.6689737085717278,0.9548754160392696,1.0,1.0
-5.405199088151824,0.5669128347701989,1.0,0.0
-3.377008393723938,-0.34825383314182595,1.0,1.0
-6.225064931342114,0.4912531816734796,1.0,0.0
-5.676341559337399,-0.913563194855488,1.0,0.0
-5.552376229982878,-1.0799679756070026,1.0,1.0
-4.88400906034846,-0.7354755483929446,1.0,1.0
-5.037741849505733,-0.1351167028436017,1.0,0.0
-5.345984024200381,-1.5161204043360412,1.0,0.0
-4.831382052968775,1.4344021774049505,1.0,0.0
-4.915981878752398,-0.8551292806855476,1.0,0.0
-3.5056812547181506,-2.785487769240306,1.0,0.0
-5.749751785785043,1.4312973766748627,1.0,1.0
-5.186980754893527,0.5561359941259209,1.0,1.0
-5.056234647289216,-0.5108374500157691,1.0,1.0
-5.120852508378115,-1.0434349344130582,1.0,1.0
-6.133615399538101,-1.9345615890589425,1.0,1.0
-4.449449344481438,-1.7252425143651766,1.0,0.0
-4.809464189646158,-0.16990669748359088,1.0,1.0
-3.725576504839494,-0.6928462793068851,1.0,1.0
-7.42207596244106,0.028338924789088366,1.0,0.0
-4.323252124279591,-0.888198423236589,1.0,1.0
-3.4932248151179994,0.5686383285076122,1.0,1.0
-4.494987020965281,0.8566647551726494,1.0,0.0
-5.337290048849385,-0.06677366136150777,1.0,0.0
-5.452556144532423,2.1438237634871657,1.0,1.0
-4.735641526429485,-0.920875141923727,1.0,0.0
-4.972410488858387,-0.7346050920792935,1.0,0.0
-4.3789134940967385,-1.6892003151033557,1.0,1.0
-4.667196972644083,0.8514208026929976,1.0,0.0
-5.336124138378811,0.35804689824178826,1.0,0.0
-5.300089130135082,-2.3348238179367096,1.0,1.0
-5.400080431892014,0.06840918674988987,1.0,1.0
-6.527918877541974,-0.059803488791725604,1.0,0.0
-3.753579085791472,0.5306076989770827,1.0,1.0
-4.814007840973783,0.4020004584369046,1.0,0.0
-3.7206593352779094,0.9373489995006075,1.0,1.0
-3.7947183444567667,0.964697733573959,1.0,1.0
-5.4422908626188855,-0.07955348336168423,1.0,1.0
-5.347824603789244,-0.8943909147754988,1.0,1.0
-6.850929798624152,0.9492949110977738,1.0,0.0
-3.518065341134227,-0.8439781614334513,1.0,1.0
-3.9621964364548,0.9828453475564515,1.0,1.0
-2.939746816817314,-0.5040436882143035,1.0,0.0
-5.878846710857793,0.6529120131878086,1.0,1.0
-6.2104216061768005,-0.3520126575463127,1.0,0.0
-6.6216184309375965,-0.858245394893009,1.0,1.0
-6.258065529764985,0.20970537097959263,1.0,1.0
-5.665660403353045,1.5917674932875499,1.0,1.0
-4.417130727457907,-1.0260015875192063,1.0,1.0
-4.712434984868837,0.1773752141338297,1.0,0.0
-3.7197634645077544,-0.5946569047537026,1.0,1.0
-5.169844370252017,0.12344899138617631,1.0,1.0
-5.472570365556406,-0.6483445859685044,1.0,1.0
-5.467442276232962,0.20025839172479135,1.0,1.0
-4.785500396677442,0.9240209543433142,1.0,1.0
-4.040562567544223,-0.8071931562808397,1.0,1.0
-4.985253782536778,0.5516723335916734,1.0,1.0
-5.463904714767278,1.2641789955491585,1.0,1.0
-6.383138568782596,0.1520886864159139,1.0,1.0
-5.764609102748697,-1.5193895979235725,1.0,1.0
-5.658132785656726,-0.16862976594444096,1.0,1.0
-5.187350733392104,-0.8023801940536652,1.0,1.0
-3.8130638868333984,-0.6709565559901133,1.0,1.0
-6.425243061289921,-0.5317664803260597,1.0,1.0
-6.376627213878668,-0.5779457409772996,1.0,1.0
-4.453894632712736,1.380884641157137,1.0,0.0
-4.137013279946404,1.1018852510667638,1.0,1.0
-5.013620695024994,0.35076131629857343,1.0,1.0
-4.457601114618845,0.631515557217384,1.0,1.0
-3.3379832012522055,-0.9444766843498659,1.0,1.0
-5.1238470546487145,-0.625634839106205,1.0,1.0
-4.7524959440370065,-1.2615933716791219,1.0,1.0
-6.17789122320181,0.11706105716625136,1.0,1.0
-4.053396621408679,-1.200552911990045,1.0,1.0
-4.836031318533719,-1.2828384757032336,1.0,1.0
-4.945318256469573,-1.0490974055786597,1.0,1.0
-5.845314856923628,1.47347875777801,1.0,0.0
-3.6349588803322908,-0.22204399667643876,1.0,1.0
-6.557636366046609,0.862975192111567,1.0,1.0
-5.7597805642198585,1.8343667923107763,1.0,1.0
-7.191825309434238,0.40757147736682964,1.0,1.0
-3.7153594970574684,-0.26437560783866854,1.0,1.0
-5.29494864926673,0.4233515773318853,1.0,1.0
-6.77654559631873,0.32837885621421037,1.0,1.0
-5.752220908548327,-1.4676061870396524,1.0,1.0
-5.9781115888420455,1.0561795767618596,1.0,1.0
-6.893381427987968,-2.293612041269661,1.0,1.0
-5.204798230264344,1.170902579151229,1.0,1.0
-5.59464661452149,-1.0209094567729269,1.0,0.0
-4.588029365003579,-0.6442645068915953,1.0,1.0
-5.211597866380462,0.0786125796359575,1.0,1.0
-5.16159474786286,1.1098522537216564,1.0,1.0
-5.2279181648953585,-0.30601530833775625,1.0,0.0
-6.637192104062869,0.08015390575552489,1.0,0.0
-4.57986965353155,-0.9796816360993447,1.0,1.0
-4.12242343341077,0.5440775456766054,1.0,0.0
-4.893903846649186,-0.30739847326783837,1.0,1.0
-3.962283050586272,-0.019542356391603496,1.0,1.0
-4.975627869208054,-0.5806981899334762,1.0,1.0
-5.594356217454581,-0.49493989263554866,1.0,1.0
-5.188394583437752,-0.10720626038572792,1.0,0.0
-6.677145763495769,-1.5502400037104265,1.0,0.0
-3.5397640471720484,-0.7063261074618319,1.0,0.0
-5.394501786461732,-0.8911631501686589,1.0,1.0
-4.212301018123233,1.063966161192783,1.0,1.0
-3.5431166667987366,0.08420825293292888,1.0,1.0
-6.667948485094607,-1.3553966934450814,1.0,1.0
-5.437672948610112,-0.9115083974596567,1.0,1.0
-4.6043569677705785,-2.2500705015018507,1.0,1.0
-4.655595847458687,-0.29225530698487484,1.0,1.0
-6.194246922722601,0.35897683181270723,1.0,1.0
-5.125194941710125,-0.19440781788865116,1.0,1.0
-3.1094761886454396,-1.7443111631264663,1.0,1.0
-2.768301410532213,1.1993387616962026,1.0,1.0
-3.775686583837781,-1.3591382830757213,1.0,1.0
6.1602683356238925,-0.012383662288288346,0.0,0.0
3.941213111357567,0.935930683665033,0.0,0.0
4.773067574203081,-0.5641944151449466,0.0,0.0
3.984797085410639,1.013958377404513,0.0,0.0
5.568394961515655,-1.8699724222785936,0.0,1.0
4.4489022255347095,-0.9950395201374762,0.0,0.0
4.104272104445202,-0.1411561885143705,0.0,1.0
4.477353292892358,1.4656892383894664,0.0,0.0
6.18451533917571,0.11903915726195922,0.0,0.0
4.72580647956447,0.31193647465750224,0.0,0.0
4.086741125752378,-0.7221577217050404,0.0,0.0
2.879413585678007,0.28685755241265193,0.0,0.0
4.117442289890654,1.8275833523170324,0.0,0.0
5.326388639380352,-0.7335207313786362,0.0,0.0
4.451479284894355,0.3756059633874332,0.0,0.0
4.687810014994854,0.6017013489268613,0.0,0.0
4.6450502148928745,-0.7602311846806923,0.0,0.0
4.058155488816695,1.0282471652889333,0.0,0.0
6.291231447135932,0.5466615780217029,0.0,1.0
4.421685851529594,-0.9134538991909251,0.0,0.0
5.676180529230917,-0.415400768344557,0.0,0.0
4.719139715223979,-0.3611970019789678,0.0,1.0
4.350245667318142,-0.0013968635766900537,0.0,0.0
4.731497457163119,0.49299942946034747,0.0,0.0
2.9748876780318425,-1.7341406966097086,0.0,0.0
3.9091092842720268,-0.31090976277926013,0.0,1.0
